usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke-,telat bayar,donasi
86,1000000,5,2300000,0,Pedagang,4,1,3
44,1000000,5,3500000,1,Pedagang,2,6,5
78,1400000,8,2500000,3,Pedagang,1,1,8
74,500000,4,1500000,1,Pedagang,1,5,10
36,1900000,5,4800000,0,Guru/Dosen,2,0,1
100,3000000,10,4800000,1,Pekerja Lepas,4,6,7
71,3000000,20,4000000,0,Pedagang,2,1,6
63,500000,8,4800000,4,Guru/Dosen,5,6,6
77,1900000,10,3000000,3,Wirausaha,2,0,8
92,500000,5,2300000,2,Guru/Dosen,2,5,0
80,1200000,16,1200000,4,Pekerja Lepas,3,5,4
34,1200000,8,3000000,4,Buruh,1,2,7
76,1800000,5,5000000,1,Guru/Dosen,1,0,0
100,1400000,8,2500000,2,Pedagang,4,5,9
70,1200000,8,2300000,3,Guru/Dosen,3,2,1
98,1600000,4,1800000,4,Pekerja Lepas,3,0,0
51,1200000,6,3000000,0,Pekerja Lepas,2,6,9
71,500000,16,5000000,5,Buruh,1,4,9
72,1900000,3,4400000,4,Guru/Dosen,3,4,4
87,2500000,3,4800000,0,Wirausaha,2,3,0
94,1200000,20,2000000,3,Guru/Dosen,1,1,5
80,1600000,8,1800000,4,Buruh,4,6,4
20,1600000,10,1200000,1,Pedagang,4,4,10
89,1900000,4,5000000,1,Pedagang,5,4,1
38,2000000,10,4600000,4,Buruh,3,6,2
91,1800000,3,4600000,5,Guru/Dosen,1,6,6
77,500000,8,2300000,4,Pedagang,5,0,5
61,1400000,8,5000000,0,Pekerja Lepas,3,1,8
63,1200000,6,2000000,1,Pekerja Lepas,4,5,0
39,2500000,6,3500000,0,Pedagang,3,4,0
61,3000000,4,1800000,1,Pekerja Lepas,1,4,3
25,700000,10,3000000,1,Pedagang,5,1,4
60,1500000,10,2000000,2,Guru/Dosen,2,1,1
74,1500000,10,5000000,5,Pedagang,4,6,3
80,2000000,12,1200000,5,Pekerja Lepas,4,3,0
24,2500000,5,1500000,1,Guru/Dosen,1,1,0
94,1900000,8,5000000,2,Pekerja Lepas,1,2,8
49,1900000,3,1200000,0,Buruh,1,3,10
24,500000,8,1200000,3,Guru/Dosen,1,1,4
53,1200000,12,4800000,4,Pedagang,5,4,10
46,3000000,4,5000000,1,Pekerja Lepas,3,0,0
70,3000000,10,4800000,4,Pedagang,5,4,10
63,3000000,4,3000000,4,Guru/Dosen,5,6,2
21,2000000,4,5000000,0,Pekerja Lepas,2,5,7
70,1400000,4,3000000,5,Pekerja Lepas,1,3,10
30,2000000,4,3000000,3,Buruh,4,5,0
95,1500000,5,3000000,4,Pedagang,5,4,8
83,1400000,10,2300000,0,Wirausaha,2,2,5
33,1200000,10,3000000,4,Pedagang,1,6,8
61,1500000,5,4800000,4,Buruh,3,3,2
81,2000000,20,1200000,1,Pedagang,1,5,7
69,1000000,12,3500000,0,Pedagang,4,3,2
24,1000000,10,4000000,4,Pedagang,5,6,4
64,1200000,8,4500000,3,Pekerja Lepas,3,3,9
91,3000000,3,4600000,2,Pekerja Lepas,2,4,4
21,1800000,4,4800000,4,Pedagang,2,1,1
58,1600000,20,1500000,4,Guru/Dosen,2,6,9
55,1500000,12,2300000,2,Pekerja Lepas,4,6,5
96,500000,20,1200000,2,Pekerja Lepas,3,5,9
85,500000,12,4600000,2,Pedagang,2,1,9
20,3000000,10,3000000,0,Wirausaha,5,1,10
44,1200000,12,2000000,5,Pedagang,1,1,1
21,3000000,20,2300000,1,Pekerja Lepas,2,0,7
25,1200000,4,4000000,5,Pedagang,5,6,1
73,1800000,10,1800000,2,Buruh,1,3,5
30,1600000,20,4600000,0,Pedagang,5,2,7
72,1900000,5,1200000,2,Pedagang,3,3,3
31,1200000,6,1800000,0,Buruh,1,6,3
25,500000,10,1800000,0,Pedagang,1,4,3
67,2000000,4,4800000,0,Guru/Dosen,3,1,6
71,1900000,3,1800000,1,Wirausaha,2,6,10
59,1200000,16,1800000,0,Pedagang,5,0,6
26,1800000,4,4400000,1,Pekerja Lepas,1,5,0
60,1900000,5,5000000,1,Pedagang,5,4,2
76,1900000,8,3500000,5,Pekerja Lepas,3,4,7
57,1500000,4,4400000,3,Pekerja Lepas,3,0,8
38,1200000,6,1800000,4,Pedagang,2,3,5
86,1600000,8,1200000,0,Guru/Dosen,4,0,10
33,1200000,3,2300000,4,Buruh,2,4,0
68,1000000,8,4000000,1,Guru/Dosen,2,1,7
85,1200000,16,4000000,0,Pedagang,2,1,0
78,1900000,10,3500000,2,Pedagang,5,1,8
41,500000,6,2000000,1,Buruh,3,4,10
21,1600000,6,3500000,2,Wirausaha,2,3,10
30,1200000,16,4800000,0,Pedagang,2,4,5
32,1200000,8,1500000,2,Buruh,5,2,9
96,1600000,10,4800000,3,Buruh,5,1,3
61,2500000,6,3500000,3,Pedagang,4,6,10
65,1200000,4,2300000,4,Pekerja Lepas,1,0,0
56,3000000,16,4000000,2,Pedagang,2,4,4
42,500000,5,4800000,0,Guru/Dosen,5,6,3
41,1200000,6,5000000,2,Pedagang,1,1,1
78,2500000,8,2000000,1,Guru/Dosen,4,5,8
89,1500000,4,3000000,3,Pedagang,5,4,8
61,500000,10,4500000,5,Pedagang,4,2,4
25,1500000,10,3000000,1,Guru/Dosen,4,6,6
86,1600000,10,5000000,4,Wirausaha,1,4,6
80,1400000,6,4400000,2,Pedagang,2,1,6
31,1600000,10,2500000,4,Pekerja Lepas,3,2,4
63,1000000,12,4600000,4,Pedagang,4,5,6
44,1900000,20,4000000,1,Guru/Dosen,1,6,4
26,1800000,10,3000000,3,Pedagang,5,3,8
65,1200000,10,1500000,5,Guru/Dosen,3,2,1
54,1000000,8,1200000,0,Buruh,4,5,3
34,1900000,10,3500000,5,Pedagang,2,5,7
27,700000,10,4000000,4,Wirausaha,2,3,7
100,1200000,20,1800000,0,Pedagang,4,5,0
53,1500000,3,4500000,5,Wirausaha,3,5,1
43,1200000,20,2500000,5,Wirausaha,5,0,0
67,1200000,4,4600000,1,Buruh,2,6,4
92,1800000,4,2500000,5,Buruh,3,4,3
71,1400000,4,1800000,5,Buruh,4,2,2
45,1200000,4,4800000,0,Buruh,3,2,9
43,1500000,6,4000000,4,Pedagang,1,6,10
97,1200000,12,3500000,4,Guru/Dosen,4,6,7
48,3000000,3,2300000,1,Guru/Dosen,2,4,2
26,1200000,6,1200000,3,Wirausaha,2,4,5
53,1600000,12,1500000,3,Wirausaha,5,1,5
84,1200000,20,3500000,0,Buruh,3,3,2
67,500000,16,1500000,4,Wirausaha,2,2,4
42,1500000,4,1200000,4,Pedagang,1,3,2
56,1500000,6,4500000,0,Pekerja Lepas,4,6,7
95,2500000,4,2300000,1,Guru/Dosen,5,2,8
95,2000000,5,2500000,5,Buruh,5,5,0
93,2500000,4,4800000,3,Guru/Dosen,1,2,5
67,700000,5,4500000,1,Pedagang,2,2,0
92,2000000,20,1500000,5,Pekerja Lepas,2,6,0
31,1000000,4,4400000,3,Pedagang,2,5,9
90,1200000,20,5000000,3,Pedagang,1,2,7
25,1200000,6,1800000,2,Buruh,1,2,5
30,1900000,10,3000000,0,Wirausaha,1,4,10
86,2500000,10,2000000,0,Guru/Dosen,1,4,9
71,1200000,6,5000000,2,Guru/Dosen,3,2,3
46,500000,10,4500000,1,Wirausaha,3,3,9
42,1200000,4,3000000,3,Buruh,1,5,0
55,3000000,16,3500000,3,Guru/Dosen,4,3,9
46,2000000,3,4800000,4,Wirausaha,1,2,0
97,2000000,16,2500000,5,Pekerja Lepas,1,2,6
44,1600000,10,4600000,4,Pedagang,3,1,0
55,700000,10,4000000,3,Pedagang,1,3,1
70,1800000,16,1200000,4,Wirausaha,2,0,0
54,500000,6,4500000,2,Guru/Dosen,2,1,1
55,1600000,12,4800000,0,Pedagang,4,1,6
54,1400000,4,1500000,0,Pekerja Lepas,1,1,9
75,500000,10,5000000,1,Buruh,5,0,6
83,1900000,6,1800000,5,Guru/Dosen,5,2,5
34,2500000,5,1800000,4,Wirausaha,3,4,1
66,1500000,5,4500000,0,Wirausaha,2,3,9
55,1400000,12,1500000,0,Pekerja Lepas,4,4,7
66,1600000,10,4400000,3,Pedagang,4,4,3
58,1200000,10,4800000,0,Pedagang,5,1,6
43,1200000,16,4500000,4,Pekerja Lepas,4,4,4
48,2500000,10,1800000,4,Pedagang,1,6,3
27,500000,10,1500000,1,Pedagang,1,5,4
88,2000000,12,2500000,2,Pedagang,2,1,0
79,500000,8,4800000,2,Pekerja Lepas,2,0,7
90,2000000,20,4800000,0,Pedagang,5,0,1
98,3000000,5,2300000,1,Pekerja Lepas,1,4,3
50,1000000,10,1200000,4,Buruh,2,2,6
53,1000000,5,2500000,4,Buruh,4,0,1
92,500000,12,4500000,3,Pekerja Lepas,4,3,2
41,1900000,4,4500000,1,Pedagang,3,2,1
23,700000,5,3500000,0,Pedagang,2,3,5
98,1400000,20,4400000,4,Buruh,1,4,2
56,500000,5,4000000,4,Wirausaha,5,4,6
67,1200000,8,3000000,2,Buruh,1,2,8
62,2000000,10,5000000,0,Wirausaha,4,0,2
84,700000,16,2000000,1,Pedagang,1,5,7
30,3000000,4,2000000,0,Pedagang,2,4,10
98,700000,10,2300000,5,Wirausaha,4,3,0
53,1200000,16,2300000,0,Guru/Dosen,4,2,0
39,1200000,20,2000000,3,Pekerja Lepas,3,0,0
78,2000000,8,4500000,1,Pedagang,3,3,8
70,1800000,10,4400000,5,Pedagang,3,5,10
70,1200000,3,2300000,5,Guru/Dosen,5,2,9
45,700000,16,2000000,4,Guru/Dosen,3,3,3
89,500000,12,2000000,3,Pekerja Lepas,3,5,6
75,1600000,6,4000000,4,Pedagang,3,6,3
44,2000000,5,1200000,0,Pekerja Lepas,3,3,1
85,1600000,12,2000000,5,Guru/Dosen,1,4,10
67,1800000,5,4000000,5,Pedagang,4,2,0
35,1800000,4,1800000,3,Pedagang,4,4,5
83,1900000,4,4500000,2,Pedagang,5,6,6
22,1600000,6,3500000,4,Guru/Dosen,5,3,9
91,500000,12,1200000,5,Pekerja Lepas,4,3,0
66,1200000,5,4400000,0,Pedagang,4,2,6
75,500000,3,4000000,5,Pekerja Lepas,1,3,5
28,1000000,5,4400000,0,Wirausaha,2,5,3
79,500000,8,4500000,0,Guru/Dosen,4,2,0
49,1400000,20,4000000,5,Pedagang,2,0,1
47,1500000,6,4400000,1,Buruh,1,4,7
69,1200000,3,4600000,2,Pekerja Lepas,2,3,9
38,1600000,8,1800000,2,Guru/Dosen,5,3,6
82,1900000,8,4500000,5,Buruh,3,0,0
48,700000,4,1800000,5,Guru/Dosen,2,3,10
96,1200000,5,4500000,1,Pekerja Lepas,2,0,7
95,1900000,5,2500000,2,Wirausaha,5,1,8
100,1500000,16,2000000,4,Pekerja Lepas,1,5,6
80,2000000,20,3500000,3,Buruh,1,6,4
58,1200000,12,1500000,5,Guru/Dosen,1,1,9
73,500000,6,1500000,3,Guru/Dosen,3,0,6
89,2000000,10,1200000,0,Wirausaha,1,2,8
33,1800000,20,4400000,3,Guru/Dosen,5,3,2
50,1200000,10,4600000,3,Wirausaha,5,5,1
69,700000,6,4400000,4,Guru/Dosen,2,3,9
90,1000000,5,2500000,0,Guru/Dosen,2,2,10
70,1200000,12,4400000,0,Guru/Dosen,1,3,7
34,1200000,4,4600000,0,Guru/Dosen,4,5,8
92,1200000,10,4000000,5,Pedagang,2,5,1
24,1600000,16,4400000,4,Pedagang,3,3,6
50,3000000,20,4000000,0,Wirausaha,5,2,6
30,2500000,4,4400000,5,Pekerja Lepas,1,5,3
30,500000,10,3500000,0,Buruh,4,3,9
44,1500000,4,1500000,1,Pedagang,5,5,7
75,1000000,6,3000000,5,Buruh,2,5,0
50,1900000,16,3000000,2,Guru/Dosen,1,1,6
31,1400000,6,1800000,2,Pedagang,3,3,7
52,500000,5,5000000,1,Pedagang,4,4,5
28,1200000,10,4500000,5,Pekerja Lepas,1,6,10
79,1400000,4,4000000,0,Wirausaha,3,5,0
59,1800000,3,4400000,1,Wirausaha,5,5,6
34,1200000,6,4600000,1,Pedagang,5,6,0
42,500000,10,4600000,1,Wirausaha,3,2,3
25,1200000,12,2000000,1,Pekerja Lepas,1,2,3
80,1400000,4,1500000,0,Guru/Dosen,4,0,2
21,1500000,10,3500000,2,Wirausaha,2,4,10
53,1200000,4,4400000,1,Guru/Dosen,5,1,5
76,3000000,16,1800000,1,Pedagang,3,0,5
64,1800000,16,2300000,5,Buruh,2,2,10
88,2000000,8,4500000,0,Guru/Dosen,1,5,1
70,2000000,4,1800000,1,Pekerja Lepas,1,1,6
32,1200000,6,2300000,3,Buruh,3,6,7
45,1200000,16,2300000,1,Buruh,4,1,7
28,1000000,20,4500000,5,Pekerja Lepas,5,3,7
89,1600000,12,4000000,0,Pedagang,3,4,5
40,2000000,4,1800000,3,Pekerja Lepas,1,1,10
22,3000000,4,4400000,4,Wirausaha,1,0,10
72,700000,10,4800000,2,Pedagang,3,2,6
27,1600000,8,4400000,0,Guru/Dosen,1,2,2
62,1200000,5,5000000,2,Wirausaha,1,5,9
50,1200000,12,1500000,5,Pedagang,4,5,9
54,1600000,4,5000000,2,Pekerja Lepas,2,3,0
27,3000000,6,3000000,4,Buruh,5,2,1
69,1600000,5,3000000,3,Buruh,3,6,3
71,1900000,12,5000000,1,Wirausaha,3,1,0
90,1500000,8,1800000,3,Buruh,1,2,2
24,3000000,10,1800000,2,Pedagang,3,5,1
30,1400000,8,3500000,0,Pedagang,5,4,10
57,1600000,8,4800000,2,Pekerja Lepas,3,2,0
45,500000,4,2300000,4,Pedagang,2,1,10
34,2000000,4,4500000,2,Pedagang,1,5,5
82,3000000,4,2300000,4,Pekerja Lepas,4,4,7
37,700000,4,4500000,0,Pekerja Lepas,5,5,0
49,500000,10,1200000,3,Guru/Dosen,4,3,2
32,1200000,10,3500000,5,Pedagang,1,6,1
79,700000,10,2500000,3,Guru/Dosen,1,2,7
53,3000000,12,1500000,2,Pekerja Lepas,2,3,3
55,500000,20,5000000,0,Buruh,2,5,3
64,1400000,5,3000000,1,Guru/Dosen,5,2,7
42,2500000,10,3500000,4,Pekerja Lepas,2,3,4
98,1900000,6,2000000,3,Pekerja Lepas,4,6,9
33,1200000,20,1500000,2,Pekerja Lepas,1,2,4
99,500000,20,4000000,2,Guru/Dosen,5,2,10
48,2000000,10,1800000,1,Buruh,5,2,3
98,1500000,3,2000000,4,Pedagang,5,2,2
20,1200000,20,1500000,0,Buruh,1,2,1
88,1900000,4,1800000,5,Guru/Dosen,3,1,6
47,1000000,4,4400000,3,Buruh,3,0,7
86,700000,10,2300000,5,Guru/Dosen,3,0,1
88,1800000,10,1500000,1,Wirausaha,4,1,7
73,1900000,6,5000000,4,Guru/Dosen,4,3,6
72,2000000,3,1500000,1,Pedagang,3,2,7
25,1600000,5,4800000,1,Pedagang,5,1,4
97,1200000,3,2300000,2,Buruh,3,0,0
98,1200000,8,1800000,5,Wirausaha,2,1,9
72,1000000,4,2000000,4,Pedagang,3,5,9
67,1800000,6,1500000,3,Pekerja Lepas,2,4,9
55,3000000,3,1200000,2,Buruh,2,4,9
74,1000000,16,4600000,1,Buruh,2,0,7
74,1200000,10,3500000,5,Pekerja Lepas,4,6,0
65,1200000,10,4400000,3,Buruh,5,6,3
58,2000000,12,1500000,3,Buruh,3,4,10
39,1200000,10,2000000,0,Pekerja Lepas,5,4,4
33,3000000,4,1500000,0,Pekerja Lepas,4,0,6
72,500000,4,2500000,3,Pekerja Lepas,1,4,3
37,1900000,16,1800000,5,Pekerja Lepas,4,6,0
92,3000000,10,3500000,3,Pedagang,5,5,0
71,2000000,20,2300000,0,Pekerja Lepas,1,5,3
26,500000,12,4800000,1,Pedagang,5,1,10
81,700000,10,1800000,0,Pedagang,4,0,2
46,1200000,6,2000000,4,Pedagang,4,6,5
39,1400000,10,2000000,4,Pedagang,5,1,1
24,2500000,3,3500000,0,Wirausaha,5,1,3
63,1500000,10,5000000,1,Wirausaha,4,6,7
87,1600000,4,4800000,3,Buruh,2,6,2
95,1200000,4,2500000,0,Pedagang,2,2,4
44,500000,6,4600000,5,Pedagang,4,5,2
99,1200000,5,4800000,0,Pedagang,1,1,4
52,2500000,16,4800000,5,Pekerja Lepas,4,3,7
75,1900000,10,3500000,4,Buruh,1,0,10
62,3000000,5,2300000,1,Pedagang,1,0,4
72,1400000,3,4500000,3,Pedagang,2,3,0
62,1500000,6,2000000,3,Buruh,2,4,0
37,1200000,4,4400000,4,Buruh,4,1,0
94,500000,20,2500000,4,Pedagang,3,6,9
87,2000000,16,5000000,1,Guru/Dosen,2,3,0
82,1800000,10,2300000,2,Pedagang,3,2,5
53,1200000,3,4000000,4,Guru/Dosen,1,3,9
69,1800000,10,1200000,0,Buruh,2,1,7
29,1900000,12,1800000,1,Wirausaha,5,4,4
52,1200000,4,2000000,5,Pedagang,3,0,0
59,1000000,4,4400000,1,Pekerja Lepas,1,5,10
99,1600000,3,1800000,2,Guru/Dosen,4,3,4
99,3000000,4,5000000,1,Pedagang,1,3,9
88,1800000,10,1500000,1,Guru/Dosen,3,1,4
36,1600000,10,2000000,0,Wirausaha,2,2,8
93,1800000,12,4400000,2,Pedagang,1,4,7
45,1600000,10,4800000,3,Wirausaha,1,2,3
34,500000,4,1200000,2,Buruh,1,4,10
62,1600000,8,4400000,5,Pekerja Lepas,3,2,8
61,1000000,16,3500000,3,Wirausaha,3,4,0
63,1900000,6,4000000,5,Guru/Dosen,3,1,4
32,700000,6,5000000,5,Pedagang,5,2,1
51,1200000,4,2300000,4,Guru/Dosen,4,6,10
41,1800000,20,2500000,2,Pedagang,1,5,7
28,500000,10,1500000,1,Wirausaha,4,3,1
80,1800000,6,3500000,2,Wirausaha,4,5,7
81,2000000,20,1500000,0,Guru/Dosen,3,6,6
51,1000000,20,1200000,3,Pekerja Lepas,3,6,3
38,1200000,5,4800000,4,Pedagang,5,5,10
93,500000,12,4600000,4,Buruh,2,2,3
66,1400000,20,2000000,3,Guru/Dosen,3,5,8
48,1500000,4,2500000,3,Guru/Dosen,4,2,3
67,1200000,5,1500000,5,Pedagang,4,6,5
48,1500000,5,5000000,2,Guru/Dosen,5,1,9
99,2000000,4,4800000,2,Buruh,2,2,9
29,1000000,3,1200000,0,Wirausaha,3,2,5
94,1800000,20,1800000,5,Buruh,4,6,0
38,1200000,4,4400000,0,Buruh,4,5,4
80,3000000,16,4800000,5,Pedagang,4,4,7
92,2500000,12,4800000,2,Pedagang,4,5,5
74,1600000,4,4800000,0,Pekerja Lepas,4,0,5
71,1800000,6,5000000,0,Guru/Dosen,2,0,7
25,2500000,10,4000000,5,Pedagang,5,2,3
88,1200000,16,1500000,3,Pedagang,2,5,0
64,1200000,6,3000000,4,Pedagang,4,6,8
100,1800000,3,5000000,1,Wirausaha,1,2,6
55,2000000,6,4000000,1,Guru/Dosen,3,1,5
63,1800000,4,3000000,3,Pekerja Lepas,2,2,2
82,1200000,4,4400000,3,Pekerja Lepas,2,1,4
58,3000000,16,5000000,3,Pedagang,5,1,4
73,1500000,5,3000000,1,Pedagang,1,1,7
78,2000000,8,4800000,2,Guru/Dosen,1,5,1
92,1200000,8,4800000,2,Pedagang,5,4,3
23,1500000,3,2000000,1,Pedagang,2,4,8
68,500000,6,3500000,3,Pedagang,1,0,3
36,1600000,20,2000000,4,Pekerja Lepas,2,1,5
93,1200000,6,1500000,1,Pekerja Lepas,4,1,6
55,1400000,3,1500000,1,Pedagang,5,3,7
73,1200000,3,1500000,0,Wirausaha,1,0,8
71,1400000,3,3500000,2,Pekerja Lepas,2,3,6
59,1900000,8,2300000,0,Wirausaha,2,5,7
32,2500000,4,5000000,2,Pekerja Lepas,4,1,10
65,500000,4,2000000,0,Pedagang,4,5,10
39,1200000,6,1800000,2,Wirausaha,2,5,4
100,1200000,20,4400000,0,Wirausaha,1,0,9
57,500000,12,4000000,4,Guru/Dosen,5,4,5
85,1200000,8,2000000,1,Buruh,2,0,0
69,2000000,16,4800000,2,Buruh,4,1,0
70,1800000,10,1500000,2,Pedagang,3,1,9
96,2500000,4,4000000,2,Wirausaha,2,3,7
31,1000000,8,4400000,4,Pekerja Lepas,4,1,0
91,2500000,20,4500000,1,Guru/Dosen,4,6,10
24,2500000,4,5000000,2,Wirausaha,3,1,6
30,500000,10,4500000,0,Pekerja Lepas,2,4,7
92,500000,4,4500000,2,Pekerja Lepas,1,0,5
85,500000,10,3000000,4,Pedagang,3,5,2
60,500000,4,2000000,1,Pedagang,2,6,5
74,1800000,6,4500000,5,Pekerja Lepas,3,2,7
78,1200000,4,2500000,5,Buruh,3,6,10
80,1000000,3,1800000,0,Guru/Dosen,2,4,4
80,500000,16,1800000,3,Guru/Dosen,5,4,10
46,700000,20,2500000,4,Guru/Dosen,1,5,6
26,1900000,3,4600000,2,Pedagang,2,3,9
60,500000,10,5000000,1,Pedagang,3,2,4
69,2500000,12,5000000,0,Pedagang,1,3,9
79,1500000,4,1800000,0,Wirausaha,5,5,2
21,500000,6,4000000,3,Pedagang,4,3,3
54,2500000,6,3500000,3,Pedagang,1,1,8
56,500000,20,2500000,5,Buruh,4,5,7
69,700000,8,2500000,1,Pedagang,2,2,9
69,1200000,8,1200000,0,Guru/Dosen,3,2,2
83,2500000,5,4600000,0,Pedagang,3,4,6
33,1200000,5,4000000,2,Guru/Dosen,2,4,7
20,1900000,20,1500000,5,Wirausaha,4,0,10
74,1200000,8,4500000,4,Pedagang,4,5,3
45,2000000,12,3500000,5,Guru/Dosen,4,4,0
64,1200000,10,3500000,5,Guru/Dosen,5,1,8
41,1900000,10,2300000,2,Pedagang,5,5,3
96,1800000,12,4600000,3,Buruh,5,5,4
81,1200000,10,4400000,2,Pedagang,4,3,6
29,1800000,16,1500000,0,Guru/Dosen,1,1,9
68,2000000,4,1800000,2,Wirausaha,1,5,6
21,1900000,4,1200000,1,Wirausaha,1,5,8
42,1000000,3,2000000,4,Guru/Dosen,4,6,2
20,700000,10,5000000,0,Pedagang,2,5,10
86,700000,16,4600000,1,Pekerja Lepas,5,1,3
84,3000000,4,4600000,4,Wirausaha,3,3,1
46,1400000,16,3000000,3,Pedagang,2,1,4
94,1200000,10,4800000,0,Pedagang,2,1,8
70,1200000,8,4600000,0,Pedagang,2,0,5
70,2000000,20,1800000,2,Pekerja Lepas,4,3,10
98,2000000,6,4000000,1,Pekerja Lepas,1,1,7
35,1800000,4,2500000,0,Pedagang,5,4,3
90,1200000,4,5000000,5,Wirausaha,4,3,1
89,1600000,10,4600000,5,Pedagang,4,3,9
37,700000,16,3000000,1,Guru/Dosen,5,5,8
45,1600000,10,1500000,3,Wirausaha,4,6,3
99,1400000,3,4800000,2,Guru/Dosen,4,3,8
60,500000,6,2300000,2,Wirausaha,2,3,7
66,700000,20,2300000,1,Pekerja Lepas,5,0,6
58,1900000,5,4000000,4,Pekerja Lepas,2,3,2
25,500000,4,3000000,0,Pekerja Lepas,2,4,1
37,1000000,4,2000000,0,Pekerja Lepas,4,2,2
50,1800000,5,1200000,5,Pedagang,2,6,5
76,1600000,4,3500000,0,Pekerja Lepas,2,0,8
43,1000000,3,4800000,4,Wirausaha,3,5,4
92,700000,20,5000000,0,Pekerja Lepas,2,3,8
58,1200000,5,4500000,3,Pedagang,2,3,2
36,1600000,20,1800000,5,Guru/Dosen,1,1,2
87,1400000,3,3000000,0,Pedagang,5,4,2
61,2500000,4,1200000,4,Buruh,1,4,2
34,1400000,6,5000000,0,Wirausaha,2,0,1
74,1900000,4,4000000,1,Pekerja Lepas,3,3,10
51,1800000,20,4800000,3,Pekerja Lepas,4,0,8
44,1200000,4,4400000,2,Pekerja Lepas,5,0,6
37,1800000,5,4000000,4,Wirausaha,4,1,0
24,2000000,6,3000000,4,Buruh,5,0,1
35,1900000,20,2000000,0,Pedagang,4,4,0
63,1900000,5,2500000,4,Wirausaha,1,0,8
32,1800000,5,1200000,2,Buruh,3,0,10
34,3000000,8,3500000,2,Wirausaha,2,0,0
40,3000000,8,3000000,3,Pedagang,4,1,3
20,2000000,3,2000000,1,Pedagang,4,1,7
66,1000000,20,1200000,1,Wirausaha,4,2,1
86,2500000,8,1500000,1,Guru/Dosen,5,3,8
71,1800000,5,4600000,3,Pekerja Lepas,4,2,2
88,1500000,4,3000000,4,Pekerja Lepas,5,2,1
89,2000000,10,4000000,1,Pekerja Lepas,3,4,2
27,1000000,4,3000000,0,Guru/Dosen,4,1,10
27,500000,4,1200000,5,Pedagang,3,6,5
40,1000000,6,4000000,2,Buruh,4,2,5
71,2500000,4,4000000,0,Guru/Dosen,2,2,6
22,1800000,16,4800000,4,Wirausaha,5,5,7
22,1900000,10,1200000,2,Pedagang,4,3,0
48,500000,16,4000000,1,Buruh,3,4,10
42,1400000,16,5000000,5,Buruh,2,5,7
24,1000000,4,1200000,2,Pedagang,1,3,1
90,1800000,6,2500000,4,Pedagang,3,6,3
94,1800000,4,4600000,0,Pedagang,3,2,0
46,1600000,20,4400000,1,Pedagang,3,4,1
39,1200000,4,4500000,0,Wirausaha,1,5,2
91,1200000,10,4500000,5,Pedagang,4,1,0
40,1000000,16,3500000,5,Wirausaha,4,5,5
24,1500000,20,4400000,5,Guru/Dosen,4,5,6
47,1500000,4,2500000,5,Pekerja Lepas,4,4,5
78,1400000,4,1500000,5,Wirausaha,2,3,6
36,1200000,3,2500000,4,Wirausaha,2,0,1
78,1200000,3,4500000,0,Guru/Dosen,3,2,9
71,500000,10,4800000,1,Guru/Dosen,3,0,10
70,500000,8,1500000,1,Wirausaha,2,1,2
70,1200000,6,2300000,5,Pedagang,3,3,6
23,1000000,6,4800000,0,Wirausaha,4,3,9
71,2000000,10,3000000,0,Buruh,5,1,5
20,1800000,3,4600000,4,Pekerja Lepas,1,1,10
88,1200000,4,1800000,5,Pekerja Lepas,5,6,7
94,3000000,6,2300000,0,Pedagang,3,0,5
48,500000,10,1800000,4,Guru/Dosen,2,4,8
65,2000000,16,4400000,2,Pedagang,5,0,5
57,1900000,20,3000000,2,Pedagang,3,4,10
47,1800000,10,4400000,4,Wirausaha,5,1,1
34,500000,16,4800000,5,Pedagang,3,4,8
84,2000000,4,5000000,5,Pedagang,3,6,7
80,700000,4,2500000,0,Wirausaha,3,2,3
67,1900000,3,4600000,5,Pedagang,1,1,0
86,1500000,4,4500000,5,Pedagang,5,3,0
80,1500000,5,1800000,2,Guru/Dosen,1,3,1
32,700000,4,4400000,4,Wirausaha,5,5,5
70,1000000,16,1200000,1,Wirausaha,3,6,4
73,2500000,4,5000000,5,Guru/Dosen,4,4,0
26,1800000,16,3500000,1,Pedagang,4,4,5
25,1000000,10,1200000,5,Wirausaha,2,5,0
46,1200000,4,2000000,4,Pekerja Lepas,5,4,5
77,2500000,20,2000000,5,Pekerja Lepas,5,4,8
93,1800000,16,2500000,4,Pedagang,4,3,5
67,500000,8,3500000,2,Pedagang,2,0,8
54,1600000,4,5000000,4,Buruh,1,6,3
85,500000,3,4000000,5,Pekerja Lepas,2,1,10
30,500000,4,2000000,3,Guru/Dosen,5,1,8
41,1200000,8,4400000,0,Guru/Dosen,4,3,3
53,1800000,10,1500000,5,Pedagang,5,6,7
63,3000000,4,5000000,4,Pedagang,3,0,0
34,500000,20,4500000,4,Pedagang,3,6,1
49,1200000,6,4500000,2,Pekerja Lepas,4,6,9
78,3000000,12,1200000,4,Pekerja Lepas,1,4,2
63,2000000,10,1200000,0,Pedagang,1,0,1
81,1200000,12,4800000,0,Pedagang,5,4,0
51,3000000,5,4500000,3,Pekerja Lepas,3,4,6
70,3000000,8,4800000,2,Pekerja Lepas,4,3,2
23,1500000,6,2000000,4,Pedagang,3,1,5
42,1500000,16,2500000,0,Wirausaha,1,4,5
92,1500000,20,4600000,3,Pekerja Lepas,2,0,8
22,1600000,20,4000000,0,Pedagang,3,5,10
