usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke,telat bayar,donasi,score
1,500000,12,1800000,3,1,3,3,6,515.969
1,500000,4,1800000,4,2,1,0,7,415.053
1,1900000,10,4500000,1,1,2,2,8,664.136
2,1900000,5,4400000,3,1,3,1,6,771.219
2,1600000,10,4400000,0,1,1,1,1,544.573
1,1000000,12,1200000,3,2,3,2,10,526.719
1,700000,16,1800000,1,1,2,2,6,528.136
1,1200000,6,3000000,4,1,2,1,2,458.156
2,1900000,5,2300000,5,1,2,3,9,330.386
1,2500000,12,1800000,2,2,1,2,3,300.073
1,1500000,4,5000000,5,1,3,3,10,719.969
1,1500000,16,2300000,2,1,3,1,3,528.989
2,1200000,16,2500000,0,1,2,3,6,602.386
2,500000,8,1200000,5,2,1,1,9,353.303
2,1200000,4,3500000,4,1,1,2,0,351.083
2,500000,8,4000000,5,2,3,1,0,707.499
2,1200000,8,2000000,0,1,2,3,5,491.896
2,1500000,4,1200000,4,1,2,2,9,345.386
2,1800000,20,3000000,2,1,3,0,2,701.239
2,700000,10,4400000,4,1,2,2,0,557.916
1,500000,10,1500000,3,1,1,2,7,389.303
1,1600000,8,1200000,0,2,2,1,9,470.886
1,3000000,16,4500000,5,2,1,0,8,687.053
2,2500000,20,1500000,0,2,3,2,3,530.989
1,1600000,10,2500000,5,1,3,2,9,530.969
2,1000000,12,1500000,3,2,3,3,0,405.499
2,1500000,4,1800000,1,1,2,2,3,260.406
1,1500000,20,4400000,4,2,2,1,3,657.906
2,500000,4,2300000,2,1,2,2,7,549.386
1,1400000,16,4000000,0,1,3,2,8,734.969
1,1800000,5,1500000,2,2,2,2,2,302.906
1,2000000,8,3000000,5,1,3,2,4,488.479
2,1200000,10,4400000,3,1,2,2,2,600.406
1,1000000,8,2300000,4,2,2,2,1,438.906
2,500000,10,4400000,0,1,3,2,10,756.219
1,1000000,8,1200000,0,2,2,2,6,455.886
2,1400000,8,4600000,4,1,2,3,7,670.386
1,700000,10,4000000,1,1,1,3,1,493.323
1,2500000,10,2000000,3,2,3,2,8,526.719
1,1500000,20,5000000,1,1,1,0,4,580.813
2,1400000,16,3500000,5,2,2,2,10,749.136
1,3000000,6,4400000,1,1,2,3,3,496.156
2,1200000,16,4000000,2,2,1,2,7,678.303
2,1400000,4,4500000,1,2,2,2,2,664.156
1,1000000,20,5000000,4,1,3,0,8,764.969
2,1800000,16,4500000,1,2,1,1,0,565.833
1,3000000,3,4400000,5,2,2,3,3,287.906
1,1200000,4,3000000,3,2,2,0,7,621.886
1,1800000,4,2300000,3,2,3,2,7,458.719
2,1500000,8,4500000,0,2,3,0,4,807.479
2,1200000,4,4500000,0,2,3,3,10,804.969
2,2500000,4,4800000,1,1,2,3,2,517.406
2,700000,3,2500000,0,1,2,1,4,521.896
2,700000,20,3500000,3,2,1,2,1,593.323
1,1200000,4,4400000,0,2,2,3,8,712.886
1,1400000,5,2300000,4,1,2,1,3,322.156
1,1200000,8,4000000,0,1,2,3,4,606.646
2,1200000,12,1500000,1,1,2,3,7,466.386
1,1500000,10,2300000,5,1,1,2,2,304.323
2,700000,12,2500000,0,1,1,2,7,546.553
1,1800000,10,3500000,4,2,3,2,6,730.719
2,1600000,3,4400000,4,1,2,2,3,464.406
2,700000,4,3000000,3,2,2,3,0,538.666
2,700000,20,2000000,2,1,1,2,3,393.573
2,2000000,5,1500000,3,2,1,3,3,238.323
2,1500000,12,1200000,1,2,2,2,2,392.156
2,1800000,12,4400000,1,1,3,3,0,613.749
1,1200000,10,3000000,4,1,1,2,7,525.303
1,1200000,12,4000000,0,2,2,3,9,712.886
1,2500000,8,2000000,2,1,1,3,10,306.303
2,500000,5,3500000,1,1,3,1,6,771.219
1,500000,16,4000000,5,1,2,3,3,564.156
2,1800000,6,2300000,2,1,2,3,8,466.386
2,2000000,4,4000000,4,1,1,1,10,493.553
2,500000,3,4400000,4,2,2,2,7,749.136
1,1200000,4,2500000,0,1,1,3,3,357.323
1,1900000,4,4800000,2,2,3,2,5,756.229
1,1200000,16,3500000,0,1,2,2,4,621.646
1,1200000,4,2500000,5,1,2,3,10,377.136
2,1200000,16,3000000,0,1,2,3,7,670.386
1,500000,10,4000000,3,1,1,1,2,523.323
1,3000000,12,1800000,2,1,3,2,4,420.479
2,700000,12,3000000,5,2,2,3,10,666.136
1,1400000,16,2500000,3,1,3,3,6,583.969
2,1200000,16,4000000,4,1,1,2,9,614.553
2,1800000,10,5000000,2,1,3,3,6,741.219
2,1200000,8,4400000,3,2,2,2,10,749.136
2,1800000,4,2000000,0,2,2,3,2,309.156
2,500000,5,2500000,2,1,2,0,10,647.386
1,1600000,10,3000000,5,1,3,2,1,513.989
2,2000000,6,2300000,2,1,1,3,0,200.083
1,700000,12,1200000,3,1,2,3,7,377.136
2,2500000,20,4400000,1,2,3,3,8,804.969
2,500000,3,2500000,2,1,2,2,2,464.406
2,700000,3,4000000,5,1,1,3,9,599.553
1,3000000,10,4500000,5,1,3,2,6,734.969
1,1200000,5,1500000,0,1,3,0,1,407.989
1,1200000,3,3000000,1,1,1,1,8,404.303
1,1800000,20,2000000,4,1,3,3,4,473.479
2,1600000,10,2300000,0,2,2,1,6,628.136
2,700000,16,1500000,4,1,3,2,5,441.729
2,1800000,8,4500000,2,2,3,3,4,762.479
1,1500000,12,5000000,3,1,3,2,6,734.969
2,2500000,10,4000000,5,1,2,2,4,574.896
2,500000,4,5000000,3,1,2,2,8,685.386
2,1800000,3,3500000,1,2,2,3,1,445.156
1,2500000,3,2500000,2,1,1,0,1,198.323
1,1200000,4,1500000,4,1,1,3,3,153.323
2,1200000,3,1200000,4,1,3,2,7,416.219
2,1200000,8,3000000,2,2,2,3,9,666.136
1,1800000,6,4500000,0,1,2,2,4,621.646
1,2000000,8,4400000,1,1,2,3,6,649.136
2,1400000,4,5000000,3,1,3,3,10,741.219
1,1200000,16,1200000,3,1,2,3,10,377.136
2,2500000,6,3500000,3,2,3,2,4,641.479
2,1600000,6,1800000,0,1,1,0,9,372.553
1,1500000,16,1200000,3,2,2,1,6,402.886
1,1600000,10,2500000,2,1,2,2,4,485.646
1,1000000,5,2300000,0,1,2,1,4,500.646
2,1200000,16,1200000,5,1,1,2,7,274.553
1,1800000,4,2500000,2,1,1,3,4,263.813
2,1500000,4,4600000,0,1,3,3,3,656.239
1,1200000,5,4600000,3,1,2,3,8,649.136
2,1900000,4,4500000,0,2,1,0,1,623.323
1,1800000,5,1800000,5,2,2,3,8,372.886
2,2000000,8,4500000,4,1,3,2,9,756.219
2,1200000,4,2000000,4,1,2,0,5,332.896
2,1500000,10,1500000,1,2,2,2,1,392.156
2,1500000,10,1500000,3,1,2,2,5,370.896
1,1900000,8,3500000,0,1,3,3,9,719.969
2,500000,4,4500000,4,1,3,0,5,743.729
2,1600000,6,4400000,4,2,1,2,8,678.303
1,1600000,3,5000000,1,1,1,3,1,493.323
2,500000,4,4800000,5,1,2,3,7,670.386
2,2500000,6,4000000,3,1,2,3,10,602.386
1,1500000,3,1200000,4,1,2,2,4,281.646
1,1000000,10,1200000,0,2,3,2,2,509.739
2,700000,6,4800000,1,2,2,0,4,736.646
2,500000,20,3000000,0,1,2,2,0,557.916
2,3000000,4,5000000,2,1,3,1,6,635.219
1,1600000,3,4400000,2,1,2,3,7,581.136
2,2500000,10,4600000,0,2,2,2,4,706.646
2,1500000,10,4500000,3,1,2,2,6,685.386
2,1200000,16,3000000,2,1,1,3,4,557.063
2,1400000,3,4000000,4,2,3,3,5,626.479
2,1600000,3,3000000,4,1,2,1,0,232.916
2,1400000,5,1800000,4,1,3,2,0,288.749
2,1200000,3,1800000,5,2,3,0,1,424.989
2,1900000,20,1800000,4,1,3,0,2,497.239
2,1200000,4,1800000,2,1,3,2,10,416.219
1,1500000,4,5000000,5,1,3,1,1,664.989
1,500000,4,1200000,1,1,2,3,10,377.136
1,1600000,3,1500000,5,1,2,0,1,269.156
1,1900000,5,2500000,3,1,3,3,5,405.479
2,3000000,8,4600000,3,1,3,0,2,701.239
1,1200000,3,4400000,0,2,3,3,10,783.719
2,1200000,16,4800000,3,1,2,2,10,685.386
1,1200000,10,4400000,5,1,2,3,0,521.666
1,500000,5,4600000,5,2,3,0,10,828.719
2,2000000,8,4500000,3,2,1,3,2,578.323
1,2000000,6,1800000,0,1,3,0,5,450.479
2,500000,4,3500000,5,1,3,2,2,603.239
2,700000,10,2300000,0,1,3,2,10,688.219
1,1900000,4,4400000,0,2,3,3,5,741.229
2,1200000,3,4600000,1,2,2,0,10,779.136
1,2500000,10,5000000,0,2,3,1,1,728.739
2,2000000,3,4600000,5,2,3,1,0,503.499
2,1200000,3,4000000,1,1,2,2,8,617.386
2,1200000,3,4600000,4,2,3,2,7,819.969
2,2500000,16,5000000,4,1,3,2,2,671.239
2,3000000,12,1500000,3,1,3,1,6,431.219
1,1400000,16,1800000,1,1,3,0,6,628.969
1,3000000,4,3000000,4,1,2,2,0,196.666
2,1200000,8,4800000,5,2,3,0,1,764.989
1,1600000,10,4600000,4,1,2,2,2,579.156
1,1500000,8,3500000,5,1,3,3,1,566.989
2,1900000,20,4800000,4,1,3,0,0,658.749
2,1000000,12,3000000,0,2,3,2,8,819.969
2,1200000,12,1800000,4,1,3,0,10,582.219
2,700000,12,1800000,3,1,2,1,8,496.386
1,1000000,6,1800000,0,2,2,2,0,396.416
2,500000,5,4600000,2,1,2,1,6,700.386
2,1600000,4,2500000,2,2,3,2,8,547.969
1,1200000,8,5000000,3,1,3,3,8,719.969
2,1400000,16,1200000,5,1,3,2,7,416.219
2,1400000,20,1500000,2,2,2,1,9,560.136
1,500000,12,1200000,3,2,2,2,10,455.886
2,500000,12,4800000,5,1,3,3,7,741.219
2,2000000,8,3000000,4,2,2,0,6,643.136
1,1600000,3,5000000,1,1,1,2,6,593.303
1,1500000,3,4500000,1,1,2,2,2,579.156
1,1200000,3,1500000,3,1,1,2,0,125.833
2,1900000,6,2300000,5,2,3,2,2,394.989
2,1600000,6,1800000,5,1,2,3,4,287.896
2,500000,16,3000000,5,1,3,1,1,618.239
1,1400000,3,1200000,1,2,1,3,7,302.053
1,1500000,5,1200000,5,2,1,1,5,289.563
2,700000,3,5000000,5,2,3,3,2,719.989
2,1800000,10,1500000,0,1,3,3,1,384.239
2,1400000,20,1500000,2,1,2,1,2,411.406
2,700000,4,1800000,5,1,1,2,2,189.573
2,1500000,5,2300000,4,1,2,0,1,358.406
2,700000,4,2300000,2,1,3,2,3,535.239
1,500000,16,1200000,4,1,2,1,5,364.646
2,2500000,4,4600000,0,1,2,3,2,517.406
2,500000,6,1200000,0,1,3,3,5,494.729
2,700000,16,5000000,2,1,3,3,2,656.239
1,1000000,4,2500000,3,1,2,2,7,460.136
2,1000000,4,4400000,5,2,2,2,2,664.156
1,700000,12,1500000,4,1,3,2,9,462.969
2,500000,4,2000000,4,1,1,2,8,410.553
2,500000,4,4400000,5,1,2,2,4,642.896
2,1200000,5,1200000,0,1,1,2,2,189.573
1,1200000,5,1200000,3,2,1,3,3,217.073
1,1200000,16,1800000,5,1,1,1,6,336.303
1,1800000,5,4000000,2,1,2,1,0,483.666
2,1500000,4,2500000,4,1,2,1,10,428.386
1,1900000,20,1800000,2,2,2,1,5,496.396
2,1200000,10,3000000,1,2,3,2,7,819.969
2,1200000,6,2300000,5,1,2,2,8,413.386
2,1500000,4,4500000,5,1,2,2,6,617.386
2,1500000,5,2000000,5,1,1,2,5,232.063
2,1000000,6,1200000,4,2,3,0,2,424.989
1,2000000,4,4000000,3,1,2,2,10,528.136
1,500000,5,4500000,0,1,1,2,7,593.303
2,2000000,10,5000000,3,1,2,2,5,642.896
2,2000000,20,2000000,0,1,3,1,8,635.219
1,1200000,12,4500000,1,2,2,2,8,727.886
2,1200000,20,4500000,0,2,2,0,0,651.666
1,1800000,12,4800000,5,1,2,2,1,579.156
2,3000000,8,2300000,1,1,3,2,0,356.749
2,2000000,4,5000000,5,1,1,0,5,534.063
2,1800000,16,1800000,1,1,3,2,7,552.219
2,3000000,20,2000000,4,1,1,2,4,368.063
2,1200000,5,1200000,0,1,2,0,4,332.896
2,1500000,16,2500000,2,2,3,1,7,766.969
1,1200000,8,2500000,5,1,2,3,10,445.136
1,1200000,20,2300000,4,2,2,2,3,506.906
2,1500000,3,4600000,5,1,3,2,8,688.219
1,1000000,4,1200000,0,2,3,2,4,416.229
1,1900000,10,1800000,2,1,3,0,3,407.989
1,1900000,10,2000000,4,2,2,3,6,440.886
1,700000,5,4500000,0,1,3,1,8,749.969
2,2500000,10,4600000,4,1,3,0,9,786.219
2,1600000,4,4000000,0,1,1,2,4,572.063
1,3000000,12,1800000,5,1,3,1,7,409.969
2,2500000,4,2500000,0,1,2,2,10,345.386
2,1800000,3,4800000,4,2,2,2,3,596.156
2,500000,8,2000000,0,1,3,2,1,535.239
1,1600000,8,4400000,0,1,2,2,6,664.136
1,2000000,3,1800000,1,1,3,3,0,252.499
2,1500000,20,4000000,3,1,1,2,2,529.573
1,700000,6,4000000,3,2,2,2,1,642.906
1,1200000,3,5000000,0,1,3,3,4,677.479
2,1200000,10,1200000,0,1,3,3,8,469.219
2,3000000,12,1200000,5,1,3,1,3,346.239
1,700000,10,5000000,3,1,2,2,1,579.156
2,1200000,6,1200000,4,1,3,3,7,401.219
1,500000,16,4000000,0,2,1,3,7,642.053
1,1800000,5,1800000,5,2,1,1,3,247.073
1,1400000,4,5000000,2,1,1,2,1,508.323
2,700000,10,1500000,3,1,2,2,1,328.406
2,1400000,20,2500000,1,1,2,0,5,604.896
2,1400000,10,1200000,5,1,1,0,2,219.573
1,1000000,10,1200000,2,1,3,3,0,320.499
1,500000,16,3000000,3,1,2,3,0,521.666
1,1200000,6,4000000,3,1,3,3,10,719.969
2,1500000,10,2000000,4,1,1,0,9,440.553
2,2500000,4,5000000,1,1,3,2,4,713.729
2,2000000,10,4400000,5,1,2,3,10,670.386
1,1900000,10,2300000,2,1,2,0,9,490.136
2,1400000,4,2500000,1,2,2,0,0,447.666
1,1200000,20,3000000,5,1,3,1,4,639.479
2,2500000,10,2000000,0,1,2,3,10,466.386
2,1000000,10,4800000,5,1,3,3,8,741.219
2,1200000,20,2300000,0,2,2,3,0,538.666
1,1200000,10,4600000,3,1,1,2,9,593.303
1,1500000,6,1500000,4,1,3,2,1,309.989
2,1600000,12,3500000,5,1,2,3,8,602.386
2,2000000,4,3000000,5,1,2,0,2,290.406
1,1900000,10,4500000,2,1,2,0,4,651.646
2,1200000,10,3500000,1,1,2,2,4,642.896
2,500000,5,2300000,3,2,3,1,8,698.969
1,1500000,16,3000000,3,1,3,0,5,654.479
1,500000,6,3500000,3,2,2,0,6,757.886
2,500000,10,2500000,2,1,3,2,5,645.729
2,700000,10,3500000,1,1,1,3,7,599.553
2,1400000,16,4600000,4,2,2,1,9,764.136
2,1000000,8,2000000,1,1,1,2,6,478.553
2,3000000,10,2500000,3,2,2,2,4,502.646
2,2500000,3,2000000,1,2,1,1,4,310.813
1,1400000,4,3000000,3,2,2,2,10,523.886
2,500000,16,2500000,3,1,1,0,0,449.083
1,1400000,12,2000000,0,1,2,0,7,558.136
1,3000000,12,1800000,0,2,3,1,4,567.229
2,700000,12,4500000,5,1,2,1,6,700.386
2,1500000,5,5000000,0,1,2,3,0,542.916
2,2000000,10,3500000,2,1,3,3,10,741.219
2,1200000,10,5000000,3,2,2,2,8,749.136
1,1800000,12,2300000,2,1,2,3,2,428.156
1,1200000,10,2300000,3,2,2,3,8,576.886
2,500000,5,1500000,2,1,1,2,10,410.553
2,1500000,6,1500000,0,1,3,0,0,386.749
1,1600000,4,4800000,0,1,3,3,7,719.969
1,1200000,10,4500000,1,1,3,3,5,677.479
2,2000000,4,3000000,0,1,2,2,8,481.386
2,700000,12,4000000,5,1,2,1,4,657.896
2,1600000,4,1200000,3,1,1,3,10,259.553
2,3000000,3,3500000,1,1,3,0,3,361.239
2,1200000,12,4400000,1,2,3,2,2,734.989
1,2000000,4,1800000,1,1,1,2,6,253.303
2,1500000,10,2000000,4,1,3,2,1,467.239
1,1200000,6,2300000,1,1,2,3,4,470.646
2,1200000,4,3500000,3,2,2,0,10,711.136
2,3000000,20,3000000,1,1,1,3,0,404.083
2,1200000,3,4600000,3,1,1,2,0,487.083
1,1200000,8,2000000,1,1,3,2,9,530.969
2,700000,6,2500000,1,2,2,3,3,581.156
1,700000,10,2300000,2,1,1,2,7,457.303
2,1200000,16,5000000,4,1,3,3,8,741.219
2,1800000,20,2500000,2,1,2,2,9,617.386
1,1900000,6,4600000,1,2,3,2,8,798.719
1,1200000,3,5000000,4,2,2,2,9,727.886
2,1000000,16,4000000,2,1,3,2,5,713.729
2,1200000,20,4400000,3,2,2,3,9,734.136
1,1200000,4,2500000,5,2,3,2,1,441.739
1,1500000,10,1800000,1,1,2,3,4,402.646
1,1200000,10,1200000,5,1,3,3,5,337.479
2,1800000,20,3000000,3,1,3,0,9,718.219
1,1200000,4,4800000,4,1,2,2,10,664.136
2,1600000,4,3000000,1,1,3,2,5,509.729
1,1200000,4,4000000,4,2,3,2,0,603.249
1,2000000,4,4800000,1,1,3,2,2,649.989
1,3000000,20,3500000,0,2,2,2,2,642.906
2,1500000,10,4400000,0,2,3,0,5,807.479
1,1600000,20,4500000,1,1,1,2,5,550.813
2,1200000,4,4600000,3,2,3,2,9,819.969
1,1500000,10,1800000,3,1,2,1,6,407.136
2,3000000,3,2500000,5,2,1,2,5,295.813
1,1200000,12,4000000,1,1,2,0,9,694.136
2,1000000,4,2300000,1,1,2,2,8,481.386
2,1800000,16,2500000,2,1,2,1,8,564.386
2,1200000,4,5000000,1,1,2,2,1,600.406
2,1000000,12,3000000,2,1,2,3,3,585.406
1,2500000,5,4500000,0,1,1,2,5,550.813
2,1200000,10,1500000,2,2,2,2,5,434.646
2,1200000,16,1200000,5,1,2,3,2,245.406
1,2000000,12,1200000,4,1,3,1,0,282.499
1,1200000,16,4500000,2,2,2,3,10,712.886
1,2500000,20,5000000,0,2,2,0,5,715.396
1,1200000,3,2000000,3,1,3,3,8,379.969
2,1200000,3,4500000,2,1,3,2,0,628.749
1,1900000,8,4400000,4,1,3,2,10,734.969
1,1600000,4,3000000,5,1,3,1,1,392.989
2,1200000,16,1800000,2,1,3,2,9,552.219
2,1200000,5,4500000,1,1,3,1,1,686.239
1,1200000,3,4800000,2,1,1,0,2,538.323
2,700000,20,4800000,3,2,3,3,4,762.479
1,2500000,10,1500000,2,2,3,2,4,416.229
1,1900000,10,2500000,1,1,1,1,1,387.323
1,1800000,12,5000000,2,1,2,2,4,621.646
2,1000000,5,3500000,0,1,3,2,7,756.219
1,500000,3,4800000,1,1,1,3,6,578.303
2,1400000,20,1500000,0,1,3,3,0,409.749
2,1000000,16,5000000,4,2,2,2,2,664.156
2,1900000,4,2000000,3,1,2,1,2,275.406
1,2000000,3,2500000,4,1,3,3,2,294.989
1,500000,4,2000000,1,1,3,2,2,513.989
1,1800000,20,2000000,5,1,1,0,8,419.303
2,2500000,4,4000000,4,1,2,0,5,468.896
2,1600000,20,4600000,3,1,3,3,5,698.729
2,2000000,5,2000000,1,2,3,0,7,509.969
1,1800000,5,2300000,3,2,1,3,0,242.583
2,3000000,6,2000000,0,2,3,0,3,424.989
1,500000,10,4500000,1,2,1,3,2,557.073
1,500000,8,4600000,3,2,2,2,8,727.886
1,2500000,4,2000000,2,1,1,0,8,283.303
1,3000000,3,4500000,5,2,1,2,3,232.073
2,1200000,6,2300000,1,1,3,2,4,577.729
1,1400000,5,2000000,0,2,3,2,0,467.249
2,2500000,20,2000000,5,1,3,0,5,471.729
2,2500000,12,1200000,4,1,2,3,7,330.386
2,1200000,3,3500000,2,1,3,2,7,620.219
1,2000000,5,3000000,5,1,2,3,5,334.646
2,500000,10,4500000,4,2,3,3,1,719.989
2,1500000,4,4400000,3,2,3,2,7,819.969
1,1200000,12,1200000,0,2,1,3,4,395.563
2,1600000,4,4600000,1,2,3,2,2,734.989
2,2500000,20,3000000,1,2,1,2,7,678.303
2,1800000,16,3500000,4,1,3,2,5,713.729
2,500000,20,4400000,5,1,1,3,8,599.553
2,1500000,12,2000000,4,2,2,2,10,545.136
1,1200000,6,3500000,3,2,2,1,5,632.396
1,1500000,4,4000000,5,2,3,2,8,662.719
2,1200000,3,1200000,0,1,3,2,1,331.239
2,2000000,4,1200000,1,2,3,2,0,352.499
1,2500000,12,4500000,3,2,2,3,5,670.396
2,500000,10,4400000,2,1,3,3,2,656.239
2,1600000,10,2000000,2,1,3,2,5,509.729
1,2000000,5,5000000,0,1,2,2,2,579.156
1,500000,12,4000000,3,2,3,1,3,728.739
1,2000000,10,2300000,1,1,1,2,0,329.833
1,1400000,10,3500000,3,1,3,3,6,719.969
1,1500000,12,1200000,0,1,3,2,9,462.969
2,1900000,5,1800000,3,1,1,0,6,304.553
2,1600000,4,1500000,1,2,1,2,8,338.303
1,1000000,5,2500000,1,1,2,2,9,528.136
1,1800000,6,4600000,2,2,1,3,3,557.073
2,1800000,4,4800000,1,1,2,2,3,600.406
1,500000,10,5000000,4,1,3,3,3,634.989
2,1500000,8,2000000,2,1,3,2,8,552.219
2,1900000,4,1200000,0,1,2,2,8,345.386
1,1500000,4,4800000,5,1,2,2,0,536.666
2,2000000,16,2300000,3,2,3,1,7,698.969
1,1200000,10,3500000,1,1,2,0,0,566.666
2,1400000,10,2000000,5,1,2,3,0,270.916
1,1800000,4,4800000,5,1,3,2,8,666.969
2,2000000,10,1500000,0,2,2,3,9,462.136
1,1600000,4,2000000,0,1,2,0,3,337.156
1,1200000,10,5000000,1,1,3,0,6,764.969
1,1200000,16,4500000,3,2,1,1,4,629.563
1,2500000,4,4500000,0,1,1,1,2,455.323
1,500000,3,4600000,3,2,3,2,3,713.739
2,500000,3,2500000,3,1,3,1,10,635.219
2,1200000,10,4600000,1,2,1,3,5,620.813
2,1200000,4,4600000,2,1,2,0,2,630.406
2,500000,12,2500000,1,2,2,1,0,568.666
1,700000,5,5000000,2,1,3,2,5,692.479
2,2000000,3,1200000,5,2,2,3,10,394.136
1,500000,12,4800000,2,2,3,1,5,771.229
1,700000,12,1800000,0,2,2,2,8,591.886
1,500000,3,4600000,4,2,1,2,4,614.563
2,1200000,5,3000000,2,1,3,2,4,577.729
2,700000,16,1200000,1,1,1,1,6,425.553
2,2000000,3,3000000,0,1,3,1,9,431.219
2,1200000,12,1200000,0,1,2,2,0,353.916
2,1600000,3,5000000,5,2,1,2,8,610.303
2,1400000,5,4600000,4,2,3,3,7,804.969
2,1200000,3,1500000,1,2,1,1,5,310.813
2,700000,10,3000000,2,1,2,2,8,685.386
2,1500000,10,2000000,2,1,1,3,5,353.063
2,1400000,10,4400000,2,1,2,3,0,542.916
1,700000,8,4500000,5,1,2,2,9,664.136
1,500000,4,4500000,1,1,3,2,3,649.989
1,1400000,20,2000000,2,2,3,3,9,647.719
2,1200000,6,5000000,2,1,2,1,6,700.386
2,1600000,10,2500000,4,2,3,0,8,645.969
2,500000,10,3000000,5,2,3,2,4,709.479
1,1200000,4,4500000,4,2,3,3,5,741.229
2,1000000,4,3500000,0,2,2,2,1,664.156
2,3000000,8,4500000,5,1,1,0,0,449.083
2,2000000,4,1200000,5,2,1,2,6,338.303
2,500000,12,4800000,3,1,3,3,9,741.219
2,1200000,6,1500000,2,2,1,3,4,348.813
1,1900000,16,4800000,2,2,3,3,8,783.719
1,1200000,4,4500000,3,1,3,0,4,722.479
1,1200000,12,2500000,2,2,2,3,2,559.906
2,3000000,3,4000000,5,2,2,3,3,309.156
2,1200000,10,4600000,2,1,3,3,8,741.219
2,1600000,10,4400000,1,1,3,3,1,656.239
1,2000000,4,1800000,0,2,2,3,3,287.906
2,1800000,6,4800000,4,1,2,3,0,542.916
1,1000000,3,3000000,0,1,1,1,7,472.303
2,1800000,12,2000000,3,1,3,3,9,537.219
1,1200000,4,3500000,1,1,3,1,7,681.969
1,1500000,5,1800000,5,1,3,3,3,294.989
1,1400000,6,2500000,4,2,2,2,10,523.886
1,1600000,20,2300000,1,1,3,2,5,624.479
2,1800000,10,4600000,4,2,3,3,3,719.989
2,2500000,4,1500000,0,2,2,2,10,409.136
2,1200000,3,1500000,2,2,2,2,5,366.646
2,1400000,16,1800000,1,1,3,2,3,535.239
2,1400000,16,2500000,1,2,3,2,3,666.989
1,500000,8,2500000,5,1,1,0,2,402.323
1,2000000,10,3000000,2,1,1,2,2,440.323
2,1200000,8,1500000,3,1,3,0,0,386.749
1,500000,4,2300000,5,2,2,0,9,553.886
1,1600000,10,4600000,5,1,1,2,7,593.303
2,2000000,3,1500000,4,1,1,2,10,274.553
1,1600000,6,1200000,5,1,2,2,1,239.156
1,1500000,6,1500000,2,1,3,3,1,294.989
1,1500000,4,5000000,1,1,3,3,3,634.989
1,1200000,10,4800000,1,1,2,1,10,679.136
2,500000,5,2500000,3,1,2,2,1,464.406
1,1500000,6,4400000,1,2,3,0,10,828.719
2,1400000,3,1200000,4,1,2,1,5,317.896
1,1200000,10,4000000,1,2,3,2,8,798.719
1,1400000,8,4400000,3,2,3,2,2,713.739
2,1800000,6,2300000,0,1,2,2,10,481.386
2,3000000,6,3500000,0,2,3,0,4,671.479
2,1200000,4,1800000,0,1,3,0,8,514.219
2,1200000,16,4600000,4,1,2,2,0,557.916
2,1600000,8,5000000,1,1,3,2,7,756.219
2,3000000,4,4800000,2,1,2,3,6,534.386
2,1200000,4,2000000,1,2,2,2,0,349.666
1,1200000,16,4800000,0,1,3,0,7,764.969
2,1400000,6,3000000,2,1,3,0,4,607.729
1,1200000,10,2300000,2,1,2,2,5,485.646
1,2000000,6,4400000,2,2,3,1,10,813.719
1,700000,12,3500000,3,1,3,0,5,722.479
2,1500000,4,1800000,5,1,3,2,10,416.219
2,1400000,8,2000000,2,1,2,1,9,496.386
1,1500000,5,1200000,4,1,2,2,1,239.156
1,500000,16,1800000,2,1,2,3,5,470.646
2,700000,5,4500000,1,2,2,1,1,679.156
2,500000,3,1200000,1,1,2,2,8,345.386
1,1500000,5,2500000,2,1,3,3,1,430.989
2,1000000,20,1500000,5,1,2,2,5,370.896
2,1200000,8,4400000,1,2,3,2,2,734.989
1,1000000,6,1800000,1,2,3,2,5,552.229
2,1900000,12,4500000,0,1,3,0,2,701.239
1,700000,4,3000000,0,2,3,2,4,756.229
2,1500000,5,2500000,4,1,2,3,9,398.386
1,1400000,5,4600000,1,1,2,2,6,664.136
2,1200000,20,4400000,2,1,2,3,8,670.386
1,1200000,4,4600000,5,1,2,2,6,664.136
2,1200000,10,4500000,4,1,3,0,2,701.239
2,3000000,8,1200000,2,1,2,3,2,245.406
1,3000000,3,4500000,1,1,2,2,1,239.156
2,1500000,5,5000000,3,1,3,2,3,671.239
1,1800000,16,4800000,5,1,3,1,7,749.969
1,1900000,5,2300000,4,1,3,3,0,252.499
1,1200000,6,1200000,4,2,2,2,6,387.886
2,2000000,4,4800000,4,2,1,2,4,567.813
1,1900000,20,4600000,2,1,3,0,2,679.989
2,700000,16,1500000,0,2,3,2,5,641.479
2,1200000,10,4500000,4,1,3,2,7,756.219
2,1800000,10,4000000,3,1,3,0,4,743.729
1,1200000,4,4400000,0,2,2,2,2,642.906
2,1800000,20,2500000,3,2,3,2,10,683.969
2,1200000,3,1800000,3,2,2,3,1,309.156
1,2000000,16,1500000,1,1,2,3,1,360.156
2,500000,10,1500000,1,2,1,3,4,416.813
1,1400000,10,3500000,4,2,3,1,1,728.739
1,500000,8,1500000,4,2,3,3,9,511.719
2,3000000,5,3000000,5,2,1,2,8,338.303
1,700000,5,1200000,2,1,3,3,7,379.969
1,1800000,4,4800000,5,1,2,0,0,498.666
2,3000000,5,4800000,2,1,1,2,8,546.553
1,1900000,12,4000000,0,1,3,1,7,749.969
